R,L,C,RC_amplitude_1,RC_mean_1,RC_standard_deviation_1,RC_amplitude_2,RC_mean_2,RC_standard_deviation_2,RC_amplitude_3,RC_mean_3,RC_standard_deviation_3,RC_amplitude_4,RC_mean_4,RC_standard_deviation_4,RC_amplitude_5,RC_mean_5,RC_standard_deviation_5,RC_amplitude_6,RC_mean_6,RC_standard_deviation_6,RC_amplitude_7,RC_mean_7,RC_standard_deviation_7,RC_amplitude_8,RC_mean_8,RC_standard_deviation_8,RC_Loss,RC_peaks,RL_amplitude_1,RL_mean_1,RL_standard_deviation_1,RL_Loss,RL_peaks
0.11014603945659474,5.64393425324386e-07,1798.3253417263413,0.0006721659374545211,0.006676692939187563,0.5141328272762026,0.0003529268250035919,0.084589857965743,0.22486814385890402,0.00020560709239333974,0.5120037984840887,0.2527557774218875,0.0007700795689693167,5.9146605445917455,0.4575533728919463,0.00037142130130396564,62.299737324418345,0.41921139894978965,0.0006898241778982006,299.357729472049,0.15361962699143078,0.0,0.0,0.0,0.0,0.0,0.0,1.3051438067348517e-09,6,0.0,0.0,0.0,-1.0,0
0.24178370316076325,5.649999262529486e-07,1740.8995984677858,0.0006368554869846511,0.006992162756659375,0.5095970910196822,0.0004121168250195538,0.084589857965743,0.19993422852229226,0.0002658650198701639,0.5120037984840887,0.21095107936335122,0.0007239305699007037,6.486793534788508,0.46644331916902565,0.00038397386349871103,65.24336329932622,0.3999785852573028,0.0006984084474976964,313.5022062565112,0.15203315636074033,0.0,0.0,0.0,0.0,0.0,0.0,1.643571194255146e-09,6,0.0,0.0,0.0,-1.0,0
0.1266872208507266,5.456985605511625e-07,1787.6090182039172,0.0007059826954034413,0.006676692939187563,0.5031992866077587,0.0003496107171885606,0.084589857965743,0.23075998634492603,0.0002019804257055978,0.5120037984840887,0.2600572211240452,0.0007908549124613937,5.9146605445917455,0.4537759975112063,0.0003675808129911537,62.299737324418345,0.4317815715414216,0.0006854164975310924,299.357729472049,0.1534701189344858,0.0,0.0,0.0,0.0,0.0,0.0,1.727587623632394e-09,6,0.0,0.0,0.0,-1.0,0
0.08580767299281433,5.486653896940609e-07,1023.8909285588579,0.0012632555465571448,0.10655379505623053,0.08281696237830777,0.0003637071051754329,0.7757545129612413,0.1247863387192972,0.000848505571044238,5.149670581618343,0.40969257160331457,0.0004165784208983131,59.48892077934331,0.350682209773614,0.0007849338337432447,272.95447924020016,0.14176457208367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76777806694305e-10,5,0.00011056459440175019,0.016809852774253637,0.030747516806214268,3.2402364924643292e-12,1
0.1100458389846608,5.663217803448915e-07,1164.454755660086,0.0009071125878802402,0.08077336398796711,0.11117975783265015,0.00033641351446724634,0.6449466771037621,0.13672278751054534,0.0008687961184148959,4.917329645779016,0.41561756059350236,0.0003667572515726233,65.24336329932622,0.42811057976555117,0.0006910246075092982,299.357729472049,0.15237388625890114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478648705296645e-10,5,0.0,0.0,0.0,-1.0,0
0.2270601193595212,5.710424485484372e-07,1197.8317361396873,9.893425306757957e-08,0.0001,1.9697587489424928,0.0007163290279844712,0.07364918067322965,0.14426462941899043,0.0003258173907233761,0.5880625988746757,0.15313829863781725,0.0007867178919061994,5.39298949012887,0.4512504958809823,0.0003847652181008717,65.24336329932622,0.39753329074437216,0.0007035782388690674,299.357729472049,0.15186473011322996,0.0,0.0,0.0,0.0,0.0,0.0,5.309871622658183e-10,6,0.0,0.0,0.0,-1.0,0
0.12827151763485745,5.483483002501967e-07,1168.227045313029,0.0009640230219929647,0.084589857965743,0.10486949405644785,0.0003417405888743319,0.6449466771037621,0.1324297688649568,0.0008951462509000456,4.917329645779016,0.4098579855063998,0.0003616654177231986,65.24336329932622,0.4443630546992681,0.0006835287665995943,299.357729472049,0.15241925835400222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897106401722827e-10,5,0.0,0.0,0.0,-1.0,0
0.08588284789584577,5.74998419977357e-07,2811.227245987008,0.0005908914442696542,0.006676692939187563,0.49591719532521594,0.0002719626454357753,0.08077336398796711,0.15436789614165655,0.0001781048477117988,0.5880625988746757,0.15819371112298877,0.0009358637001084855,4.69547138249342,0.3984173952632283,0.00036385332550021833,68.32607387157405,0.45102691301629244,0.0006952919583196643,299.357729472049,0.1519336627776387,0.0,0.0,0.0,0.0,0.0,0.0,1.6500497572997992e-09,6,0.0,0.0,0.0,-1.0,0
0.10986564053746406,5.680507994332676e-07,2865.316888087014,0.0005378505017997909,0.006676692939187563,0.4989203291887493,0.00024033718756925128,0.08077336398796711,0.15219731212194737,0.00016737638448679367,0.5880625988746757,0.15314419031913273,0.001006196305356551,4.483622838411906,0.3894837031718462,0.0003658504758445363,68.32607387157405,0.4508576154060839,0.0006898630181629313,299.357729472049,0.15169787353695235,0.0,0.0,0.0,0.0,0.0,0.0,1.4386630955303143e-09,6,0.0,0.0,0.0,-1.0,0
0.22639122721011518,5.71752808434759e-07,2869.655287372525,0.0005188170156286216,0.006676692939187563,0.4963838941021132,0.0002718136234833835,0.07712906117627992,0.1387587304311826,0.00019591336332460188,0.5880625988746757,0.14074456699991178,0.0009620208091439615,4.483622838411906,0.3910136899059372,0.00037892295910998443,68.32607387157405,0.42759018234927987,0.0007039094217189549,299.357729472049,0.15149688158148467,0.0,0.0,0.0,0.0,0.0,0.0,1.4788106378800525e-09,6,0.0,0.0,0.0,-1.0,0
0.13113207230344415,5.496553398827831e-07,2806.8430080617572,0.0005457365664352643,0.006676692939187563,0.4999592002182824,0.00022683145808983802,0.084589857965743,0.16259078738676336,0.00016316088788688365,0.5615306076746273,0.15678224768582052,0.0010201709561666356,4.281332398719396,0.3894662653906418,0.0003623562242917424,65.24336329932622,0.46647078146459964,0.0006850876168245882,299.357729472049,0.1514212777621593,0.0,0.0,0.0,0.0,0.0,0.0,1.5040741163809836e-09,6,0.0,0.0,0.0,-1.0,0
0.08581089276412968,5.749237773881763e-07,2680.404155374589,0.000509238652977359,0.0063754563724565064,0.49750334969315396,0.0002380286641373288,0.08077336398796711,0.14381348799380533,0.00017515811446313593,0.5615306076746273,0.13690323893172038,0.0011469064288329967,3.9037203328860843,0.36987736839416097,0.0003720666219952389,68.32607387157405,0.44696221151256904,0.0006970184081911975,299.357729472049,0.1511324408289131,0.0,0.0,0.0,0.0,0.0,0.0,1.4703845835408332e-09,6,0.0,0.0,0.0,-1.0,0
0.10966604339773767,5.680486450770554e-07,2682.871753515763,0.0005000063423580461,0.006676692939187563,0.49434895472000157,0.00023707994728292852,0.08077336398796711,0.14183442401718938,0.0001837463844195929,0.5615306076746273,0.1321526568727599,0.0012470266305073935,3.5594135232168624,0.36469358360825543,0.00037687102041226913,68.32607387157405,0.43137719324744894,0.0006918158729262211,299.357729472049,0.15108479612353468,0.0,0.0,0.0,0.0,0.0,0.0,1.7399273593976316e-09,6,0.0,0.0,0.0,-1.0,0
